common_count,discipline complementarity score
1,0.000291375
342,0.000291245
1,0.000291206
2,0.000291206
7,0.000291145
1,0.000291121
5,0.000291036
1,0.000290951
4,0.000290951
1,0.000290951
18,0.00029089
4,0.000290888
9,0.000290707
1,0.000290698
13,0.000290503
1,0.000290444
2,0.000290402
2,0.000290402
2,0.000290402
1,0.00029036
4,0.00029036
132,0.000290358
4,0.000290297
2,0.000290023
2,0.000289939
16,0.000289918
3,0.000289883
20,0.000289863
1,0.000289855
3,0.000289799
133,0.000289789
1,0.000289771
10,0.000289754
8,0.000289729
3,0.000289687
4,0.000289666
5,0.00028957
1,0.000289519
2,0.000289436
1,0.000289184
5,0.000289067
2,0.000288976
1,0.000288934
1,0.000288934
3,0.000288934
2,0.000288934
3,0.00028885
4,0.000288767
10,0.00028855
4,0.000288434
8,0.000288164
2,0.000288143
3,0.000288129
4,0.000288101
3,0.000288046
2,0.000288018
7,0.000287888
1,0.000287853
2,0.000287728
1,0.000287604
4,0.000287542
1,0.000287522
5,0.000287373
3,0.000287301
1,0.000287191
8,0.000287181
6,0.00028715
1,0.000287026
9,0.000286962
1,0.000286944
2,0.000286944
4,0.000286903
1,0.000286697
15,0.000286653
1,0.000286615
8,0.000286584
2,0.000286574
1,0.000286369
9,0.00028636
175,0.000286238
130,0.000286175
6,0.00028615
1,0.000286123
1,0.000286041
4,0.000286041
1,0.000286041
1,0.000286041
40,0.000285959
16,0.000285944
4,0.000285898
4,0.000285796
20,0.000285539
2,0.00028551
1,0.00028547
11,0.000285336
58,0.000285266
16,0.000285251
2,0.000285225
4,0.000285205
16,0.000285174
7,0.000285132
40,0.00028485
16,0.000284763
1,0.000284738
4,0.000284616
7,0.000284518
8,0.000284455
5,0.000284414
1,0.000284252
20,0.0002842
1,0.000284091
173,0.00028386
129,0.000283809
1,0.000283688
3,0.000283581
11,0.000283512
38,0.000283506
2,0.000283326
4,0.000283306
1,0.000283206
1,0.000283126
2,0.000283046
2,0.000282765
25,0.000282684
2,0.000282606
1,0.000282486
2,0.000282486
7,0.000282372
172,0.000282224
8,0.000282177
8,0.000282038
172,0.000281992
10,0.000281873
1,0.00028177
6,0.00028169
4,0.000281631
4,0.000281591
47,0.000281574
4,0.000281571
1,0.000281452
8,0.000281423
3,0.000281188
2,0.000281096
8,0.000281057
4,0.000280978
1,0.00028082
2,0.000280662
9,0.000280566
57,0.000280383
171,0.000280369
2,0.000280348
47,0.000280269
1,0.000280269
20,0.000280234
1,0.000280191
4,0.000280132
10,0.000280049
8,0.000280014
2,0.000279955
1,0.000279877
8,0.000279828
1,0.000279799
1,0.000279642
25,0.000279539
1,0.000279486
7,0.000279397
107,0.000279368
1,0.00027933
13,0.000278784
21,0.000278722
2,0.00027859
2,0.000278552
9,0.000278526
2,0.000278396
7,0.000278297
1,0.000278164
1,0.000278087
9,0.000278052
2,0.000278048
2,0.000278048
2,0.000277739
7,0.000277657
39,0.000277627
2,0.000277624
1,0.000277469
5,0.000277393
2,0.000277354
1,0.000277316
9,0.000277239
1,0.000277239
1,0.000277239
1,0.000277162
7,0.000277019
1,0.000276932
2,0.000276893
5,0.000276809
35,0.000276568
4,0.00027651
3,0.000276421
1,0.000276396
4,0.000276339
2,0.000276319
1,0.000276243
14,0.000276189
2,0.000276167
4,0.00027611
3,0.000276065
2,0.000276014
24,0.000275948
7,0.000275677
2,0.000275672
5,0.000275664
1,0.000275634
4,0.000275634
7,0.000275525
16,0.000275515
1,0.000275406
35,0.000275382
5,0.000275224
4,0.000275198
37,0.000275195
1,0.000274952
1,0.000274876
37,0.00027477
21,0.00027474
4,0.00027465
1,0.00027465
1,0.000274348
4,0.000274311
1,0.000274273
3,0.000274023
1,0.000273898
1,0.000273748
4,0.00027371
1,0.000273673
1,0.000273673
167,0.000273482
1,0.000273448
24,0.000273439
2,0.000273336
4,0.000273261
4,0.000273224
1,0.000273224
14,0.000273176
7,0.000273085
24,0.000272994
124,0.00027292
5,0.000272896
7,0.000272851
1,0.000272777
1,0.000272628
1,0.000272554
10,0.00027242
166,0.000272417
13,0.000272417
1,0.000272405
13,0.000272314
166,0.000272217
4,0.000272109
1,0.000271961
1,0.000271961
1,0.000271887
1,0.000271739
2,0.000271665
2,0.000271555
4,0.000271481
15,0.000271469
8,0.000271435
9,0.000271428
3,0.000271321
1,0.00027115
1,0.000271003
3,0.000270978
1,0.000270783
9,0.000270726
19,0.000270667
1,0.000270563
10,0.000270555
5,0.000270431
2,0.000270416
1,0.000270343
15,0.000270275
1,0.00027027
4,0.000270143
14,0.000269921
3,0.000269808
8,0.00026976
1,0.000269687
1,0.000269614
20,0.000269524
4,0.000269524
1,0.000269469
8,0.000269406
1,0.000269397
1,0.000269324
4,0.000269125
316,0.000269066
8,0.000269052
1,0.000268962
8,0.000268908
9,0.000268809
7,0.000268642
4,0.000268583
2,0.00026824
36,0.000268192
2,0.000268061
4,0.000267827
4,0.000267773
1,0.000267738
8,0.000267711
7,0.000267543
1,0.00026738
13,0.000267286
2,0.000267165
1,0.000267094
34,0.000267081
14,0.000266997
1,0.000266951
1,0.000266809
3,0.000266785
1,0.000266738
7,0.000266697
1,0.000266667
1,0.000266667
3,0.000266525
1,0.000266525
4,0.000266525
1,0.000266525
24,0.000266522
5,0.00026651
1,0.000266454
2,0.000266454
1,0.000266454
4,0.000266436
24,0.000266341
7,0.00026617
1,0.000266099
19,0.000266069
2,0.000266064
2,0.000265993
37,0.000265977
2,0.000265781
19,0.000265723
4,0.000265481
3,0.000265463
7,0.000265393
1,0.000265393
2,0.000265358
2,0.000265322
54,0.000265299
19,0.000265093
3,0.000265041
1,0.000265041
2,0.000265006
19,0.000264982
7,0.000264931
13,0.000264847
8,0.000264839
2,0.000264585
2,0.000264515
1,0.00026448
5,0.00026434
1,0.00026434
2,0.000264201
4,0.000264026
1,0.000263922
3,0.000263899
2,0.000263748
1,0.000263644
8,0.000263609
24,0.000263586
7,0.000263554
9,0.000263543
5,0.000263505
2,0.000263505
22,0.000263454
3,0.000263435
9,0.000263427
5,0.000263352
1,0.000263227
1,0.000263158
2,0.000263158
309,0.000263148
7,0.000263138
4,0.000262881
5,0.000262798
2,0.000262709
1,0.000262674
1,0.000262398
1,0.000262329
7,0.00026228
4,0.000262261
9,0.000262192
2,0.000262192
1,0.000262055
3,0.000262009
2,0.000261814
4,0.000261489
1,0.000261438
35,0.00026142
8,0.000261412
5,0.000261124
23,0.000261097
2,0.00026096
14,0.000260931
3,0.000260892
2,0.000260858
1,0.000260824
33,0.000260748
1,0.00026062
10,0.000260539
1,0.000260417
2,0.000260383
53,0.000260342
1,0.000260078
3,0.000260055
9,0.00026004
3,0.00026001
23,0.000259896
2,0.000259707
1,0.000259605
2,0.000259504
6,0.000259504
7,0.00025948
16,0.000259349
14,0.000259341
1,0.000259
1,0.000258799
2,0.000258632
36,0.000258628
2,0.000258498
3,0.000258487
1,0.000258331
33,0.000258313
53,0.000258286
2,0.000258098
4,0.000257882
1,0.000257865
53,0.000257801
18,0.000257769
44,0.000257744
2,0.000257599
2,0.000257566
53,0.00025755
1,0.000257069
7,0.00025689
3,0.000256871
1,0.000256871
1,0.000256871
1,0.000256805
2,0.000256739
117,0.000256674
2,0.000256509
19,0.000256438
1,0.00025641
2,0.000256345
5,0.000256318
6,0.000256169
15,0.000256134
5,0.000256108
2,0.00025582
24,0.000255812
17,0.000255666
4,0.000255558
18,0.000255497
1,0.000255493
33,0.000255477
300,0.000255456
116,0.000255414
4,0.000255363
22,0.0002552
2,0.00025507
8,0.000254883
9,0.000254828
4,0.000254712
2,0.000254712
1,0.000254712
1,0.000254453
1,0.000254453
4,0.000254356
4,0.00025421
21,0.000254185
2,0.000253968
2,0.000253904
34,0.000253788
14,0.000253591
14,0.000253476
2,0.000253357
1,0.000253165
22,0.000252993
297,0.000252821
2,0.000252781
32,0.000252759
9,0.000252717
14,0.000252653
20,0.000252586
14,0.000252411
1,0.00025227
2,0.000252239
21,0.00025204
7,0.000252007
9,0.000251861
6,0.000251762
1,0.000251762
14,0.000251758
5,0.000251522
13,0.000251441
6,0.000251425
1,0.000251319
7,0.000251292
13,0.000251232
5,0.000251168
3,0.000251088
6,0.000251078
295,0.000251075
35,0.000250988
153,0.00025092
35,0.000250901
5,0.000250865
1,0.000250815
4,0.000250815
22,0.000250698
1,0.000250627
22,0.000250598
96,0.000250588
2,0.000250344
2,0.000250219
3,0.000250209
19,0.000250082
9,0.000249958
6,0.000249938
6,0.000249781
1,0.000249688
1,0.000249626
22,0.00024945
10,0.000249445
1,0.000249439
33,0.000249426
9,0.000249404
4,0.000249144
2,0.000248973
6,0.00024888
1,0.00024888
7,0.000248827
1,0.000248818
1,0.000248818
292,0.000248727
1,0.000248633
1,0.000248571
2,0.000248571
4,0.000248509
1,0.000248447
95,0.000248417
1,0.000248385
7,0.000248157
1,0.000248077
7,0.000248007
2,0.000247862
1,0.000247831
22,0.00024779
6,0.000247688
18,0.000247644
15,0.000247598
1,0.000247586
13,0.000247379
6,0.000247249
290,0.000246971
1,0.000246914
6,0.000246832
2,0.000246792
1,0.00024667
8,0.000246541
3,0.000246346
20,0.000246269
3,0.000246265
1,0.000246245
1,0.000246245
6,0.000246235
21,0.000246121
289,0.00024604
1,0.000246002
289,0.000245978
18,0.000245918
1,0.000245821
14,0.000245713
50,0.000245694
22,0.000245665
2,0.000245489
1,0.000245278
2,0.000245278
6,0.000245208
1,0.000245038
9,0.000245018
17,0.000245006
7,0.000244901
1,0.000244798
1,0.000244678
3,0.000244618
1,0.000244618
111,0.000244536
2,0.000244499
13,0.000244434
3,0.000244379
7,0.000244328
5,0.000244308
8,0.000244103
3,0.000244101
1,0.000244081
3,0.000243962
1,0.000243962
1,0.000243962
1,0.000243902
1,0.000243902
5,0.000243736
14,0.000243699
1,0.000243665
93,0.00024354
2,0.000243516
17,0.000243504
4,0.000243472
15,0.000243431
1,0.000243309
18,0.000243276
3,0.000243151
4,0.000243072
93,0.000242921
1,0.000242777
21,0.000242772
4,0.000242704
50,0.000242572
148,0.000242564
3,0.000242561
17,0.000242559
1,0.000242424
3,0.000242405
5,0.00024233
4,0.000242248
1,0.000242131
3,0.000242033
14,0.00024203
41,0.000241981
3,0.000241975
1,0.000241896
3,0.000241877
4,0.000241853
2,0.000241779
3,0.000241779
3,0.000241779
18,0.00024162
3,0.000241604
3,0.000241604
3,0.000241585
3,0.000241585
3,0.000241565
7,0.000241563
1,0.000241371
4,0.000241356
1,0.000241313
147,0.000241235
2,0.000241167
92,0.000241019
1,0.000240906
5,0.000240859
4,0.000240775
2,0.000240587
4,0.000240544
21,0.0002405
6,0.000240365
1,0.000240327
5,0.000240258
1,0.000240154
4,0.000240154
6,0.000240144
5,0.000240096
1,0.000240096
1,0.000240038
1,0.000239808
3,0.000239712
6,0.000239636
1,0.000239636
1,0.000239464
146,0.000239452
49,0.000239438
1,0.000239349
2,0.00023932
8,0.000239256
1,0.00023912
20,0.000239049
1,0.000239006
32,0.000238884
12,0.000238849
1,0.000238834
8,0.000238827
32,0.000238822
14,0.000238729
4,0.000238678
9,0.000238651
1,0.000238607
21,0.000238585
3,0.00023855
4,0.00023845
49,0.000238447
1,0.000238436
8,0.000238379
6,0.000238379
2,0.000238351
2,0.000238351
1,0.000238322
1,0.000238265
3,0.000238209
1,0.000238152
1,0.000238152
21,0.000238147
4,0.000238138
2,0.000237897
145,0.000237889
1,0.000237869
1,0.000237699
1,0.000237586
1,0.000237473
2,0.000237361
1,0.000237304
30,0.000237134
1,0.000237023
8,0.000237002
1,0.000236855
2,0.000236798
21,0.000236796
2,0.000236686
2,0.000236658
3,0.000236612
278,0.000236583
2,0.000236463
2,0.000236435
8,0.000236421
5,0.000236317
3,0.000236239
33,0.000235997
7,0.000235984
2,0.00023596
48,0.000235914
1,0.000235738
21,0.000235606
1,0.000235571
2,0.000235516
1,0.000235516
3,0.000235442
7,0.000235437
31,0.000235375
1,0.000235183
2,0.000235183
107,0.000234998
6,0.000234935
9,0.00023487
7,0.000234868
2,0.000234522
1,0.000234467
1,0.000234467
20,0.000234431
3,0.000234265
1,0.000234247
2,0.000233918
39,0.000233837
7,0.000233801
30,0.000233758
12,0.000233718
1,0.000233645
9,0.000233548
5,0.000233427
4,0.000233359
274,0.000233336
30,0.00023328
3,0.000233209
1,0.000233209
33,0.000233169
6,0.00023301
8,0.000232998
142,0.000232976
1,0.000232937
20,0.000232924
8,0.00023289
9,0.000232853
5,0.000232829
6,0.000232405
2,0.000232261
4,0.000232261
1,0.00023218
3,0.000232126
1,0.000231965
1,0.000231965
1,0.000231911
17,0.000231803
1,0.000231642
1,0.000231589
1,0.000231374
31,0.000231366
1,0.000231321
1,0.00023116
141,0.000231128
1,0.000231107
8,0.000231034
2,0.000230974
8,0.000230974
1,0.000230947
3,0.00023084
7,0.000230772
1,0.000230734
1,0.000230468
3,0.000230468
13,0.000230407
3,0.000230309
3,0.000230061
19,0.000230024
47,0.000229991
1,0.000229991
16,0.000229954
3,0.00022992
3,0.000229779
1,0.000229779
2,0.000229727
3,0.000229691
1,0.000229674
17,0.00022959
19,0.000229552
19,0.000229552
29,0.000229363
47,0.000229325
11,0.0002292
9,0.000229124
1,0.000229043
16,0.000228954
3,0.00022892
1,0.000228676
1,0.000228624
29,0.000228537
1,0.000228519
3,0.000228484
1,0.000228467
1,0.000228467
3,0.000228154
38,0.000228095
9,0.000228056
1,0.00022805
7,0.000228028
32,0.000228024
2,0.000227894
3,0.000227825
3,0.000227773
4,0.000227764
3,0.000227635
1,0.000227583
20,0.000227578
3,0.000227462
39,0.000227441
2,0.000227299
1,0.000227273
4,0.000227157
5,0.000227056
1,0.000227015
1,0.000226912
3,0.000226826
1,0.000226552
3,0.000226501
1,0.000226449
3,0.000226432
3,0.000226313
1,0.000226296
3,0.000226261
9,0.000226205
1,0.000226142
1,0.000226142
2,0.000226116
7,0.000226025
3,0.000225989
1,0.000225989
3,0.000225972
1,0.000225938
2,0.00022581
1,0.000225785
1,0.000225734
3,0.0002257
20,0.000225683
3,0.00022553
1,0.00022553
265,0.000225509
29,0.000225498
3,0.000225479
7,0.000225414
46,0.000225374
1,0.000224972
3,0.000224837
4,0.00022482
1,0.00022477
5,0.00022476
7,0.000224697
1,0.000224669
102,0.000224498
2,0.000224467
1,0.000224366
266,0.000224353
1,0.000224266
3,0.000224131
2,0.000224039
1,0.000223764
1,0.000223764
12,0.000223743
88,0.000223653
3,0.000223614
3,0.000223564
1,0.000223314
3,0.000223231
1,0.000223115
30,0.000223042
3,0.000223032
16,0.00022299
13,0.000222935
12,0.000222912
17,0.000222892
30,0.000222811
13,0.000222793
3,0.000222668
6,0.00022261
85,0.000222463
85,0.000222398
19,0.00022237
6,0.000222296
3,0.000222272
3,0.000222239
13,0.000222211
20,0.000221916
3,0.000221828
3,0.000221795
1,0.000221631
3,0.000221517
3,0.000221419
1,0.000221386
3,0.000221353
3,0.000221239
6,0.000221157
8,0.000221153
12,0.000221141
2,0.000221141
4,0.000220946
3,0.000220881
1,0.000220848
1,0.000220799
3,0.000220751
3,0.000220718
1,0.000220702
1,0.000220604
45,0.000220399
28,0.00022033
1,0.000220264
3,0.000220167
84,0.000219913
134,0.000219912
1,0.00021978
3,0.000219507
3,0.000219314
3,0.000219314
1,0.000218866
6,0.000218771
4,0.000218353
133,0.000218237
2,0.000218198
2,0.000218079
4,0.000218079
3,0.000218023
99,0.000217781
3,0.000217675
2,0.000217628
3,0.000217565
7,0.000217553
16,0.00021753
18,0.000217494
1,0.000217486
1,0.000217344
16,0.000217309
6,0.00021721
1,0.000217155
1,0.000217155
15,0.000217048
3,0.000216998
2,0.00021692
3,0.0002167
1,0.000216685
1,0.000216638
19,0.000216581
3,0.000216481
4,0.000216298
2,0.000216216
1,0.000216076
7,0.000216029
4,0.000215994
3,0.000215921
3,0.000215874
98,0.000215798
36,0.000215698
15,0.000215678
1,0.000215657
29,0.000215642
1,0.000215564
19,0.0002155
253,0.000215457
3,0.000215424
3,0.000215424
8,0.000215326
7,0.000215285
6,0.000215154
3,0.000215146
15,0.000215134
4,0.000215123
1,0.000214915
3,0.000214884
44,0.000214823
3,0.000214792
1,0.000214316
3,0.000214163
1,0.000213995
3,0.000213858
1,0.000213812
1,0.000213447
2,0.000213379
3,0.000213356
2,0.000213083
97,0.000213035
4,0.00021297
3,0.000212962
3,0.000212857
3,0.000212841
3,0.0002126
44,0.00021249
2,0.000212427
81,0.000212116
1,0.000212089
81,0.000211953
1,0.000211685
129,0.000211679
15,0.00021167
2,0.000211439
1,0.000211416
3,0.000211297
2,0.000211193
4,0.000211126
7,0.000211066
3,0.000211
19,0.000210931
2,0.000210904
3,0.000210881
1,0.000210748
1,0.000210704
1,0.000210704
3,0.000210659
1,0.000210659
5,0.000210633
1,0.000210615
18,0.000210484
3,0.000210261
6,0.00021015
35,0.000210142
5,0.000210137
1,0.000209996
5,0.000209952
7,0.000209945
5,0.000209776
3,0.000209673
2,0.000209534
2,0.000209402
3,0.000209278
2,0.000209249
5,0.000209223
7,0.000209199
1,0.000209161
1,0.000209118
3,0.000209103
12,0.000209048
28,0.000209013
1,0.000208986
3,0.000208972
28,0.000208951
1,0.000208943
2,0.000208921
30,0.000208789
3,0.00020871
3,0.000208681
245,0.000208677
3,0.000208638
7,0.000208575
1,0.000208507
3,0.000208377
29,0.000208369
7,0.000208259
12,0.000208254
9,0.00020816
2,0.000208117
127,0.000207801
4,0.000207792
10,0.000207628
1,0.000207598
29,0.000207579
5,0.000207572
5,0.000207443
3,0.00020744
8,0.000207437
8,0.00020742
4,0.000207361
3,0.000207326
43,0.000207301
19,0.000207279
35,0.000207271
3,0.00020724
2,0.000207189
1,0.000207082
5,0.000206954
5,0.000206928
1,0.000206825
3,0.000206782
2,0.000206761
6,0.000206669
5,0.000206654
3,0.000206612
126,0.000206493
3,0.000206398
1,0.000206313
7,0.000206222
3,0.000206186
3,0.000206129
1,0.000206058
3,0.000206044
3,0.00020603
2,0.000205888
5,0.00020588
17,0.000205816
4,0.000205814
4,0.000205751
16,0.00020574
3,0.000205733
28,0.000205686
17,0.000205552
29,0.000205551
16,0.000205542
12,0.000205536
4,0.000205434
1,0.000205423
17,0.000205331
18,0.000205301
6,0.000205226
1,0.000205212
15,0.000205153
1,0.000205128
18,0.000205074
18,0.000205049
42,0.000204932
17,0.000204735
26,0.000204731
8,0.000204619
3,0.000204513
3,0.000204457
1,0.000204457
240,0.000204434
15,0.000204259
1,0.000204207
8,0.000204191
34,0.000203918
1,0.000203791
34,0.000203671
1,0.000203666
7,0.000203583
3,0.000203335
26,0.000203227
2,0.000203211
4,0.000203015
124,0.000202979
3,0.00020284
2,0.00020284
2,0.000202696
5,0.000202692
3,0.000202689
1,0.000202634
15,0.000202618
1,0.000202593
1,0.000202552
1,0.000202552
14,0.000202549
14,0.000202529
92,0.000202423
14,0.000202309
3,0.000202252
3,0.000201925
5,0.000201914
12,0.000201877
1,0.000201857
3,0.00020183
3,0.000201667
7,0.000201619
1,0.000201613
4,0.000201481
28,0.00020144
123,0.000201395
11,0.000201332
8,0.000201243
5,0.000201223
4,0.000201136
1,0.000201126
2,0.000201106
1,0.000201045
28,0.000201002
1,0.000200965
